DS T1BiasToT1cBias
0.20577367340386332
0.1867167956693632
0.17297347975109043
0.24731095939138126
0.13135327709744285
0.17443113773770438
0.15585840399184306
0.16755035164887147
0.18176762583363118
0.18929237103694949
0.18736197783353908
0.1303923851340913
0.1464838562302594
0.12336942297193773
0.1260714586307857
0.10139902486657619
0.1417180786192479
0.2443408214041865
0.18375269267382244
0.14916173230755408
0.1931974503870313
0.14848754092288213
0.1359449465573007
0.153226241521839
0.19899061652929118
0.07879075914501958
0.1596331899492032
0.18727166602930204
0.20405160992696403
0.17756389589796095
0.1690175572652038
0.14673833185231763
0.15684666380901177
0.19781141098322866
0.14222811392296872
0.16456492502427594
0.1477313465506632
0.15257272401093297
0.14034417613768982
0.1766365604938818
0.25997144317191945
0.1906623490076526
0.13049650684406627
0.22097389793745137
0.14550246157772825
0.20649560879345844
0.1996765719325821
0.21027045303330721
0.18063469932869378
0.15557713672176895
0.19088095704576302
0.18111117511171476
0.15059003891463485
0.2056093116605337
0.15661186304475616
0.12509932583374198
0.25435678869847334
0.18075045754618765
0.06801053373242928
0.18619614111636587
0.10846656160619585
0.179817439230095
0.16625175218451932
0.21500198831324818
0.17835794158979348
0.14993028606664813
0.15945974846941458
0.1988531418495063
0.19999092648805616
0.19445603196362973
0.25323724247692775
0.18253818033239985
0.15451651852191173
0.1615265215098555
0.25413953549976737
0.18869669578995038
0.19163819033782672
0.1592321827123675
0.15977156753552565
0.15935840350564387
0.11204218761130133
0.13380364079131
0.17673884402078008
0.14530800091741422
0.13813252685216165
0.1416027432845562
0.12506790338060542
0.12196521312986351
0.13112462389450585
0.15804900058066654
0.15764409419830921
0.17790281492783883
0.16150585522082153
0.12440303213192147
0.07858574492159713
0.1330625117630649
0.14231984123877137
0.1261604608804487
0.1945162954867069
0.13202128961274173
0.13499051395606282
0.18912646150869944
0.19462568440151234
0.16493979927402946
0.1846379437698181
0.1530605953053483
0.17912490709164863
0.192472546706017
0.16147908817402948
0.11840845004702957
0.013188996363422375
0.19656104405073554
0.12196789217473582
0.216098825410795
0.18538535933313166
0.12716117685272174
0.15221178503312707
