DS FlairBiasToT1cBias
0.19814923737770757
0.18687616998587003
0.16866605221232028
0.2462456227085014
0.13616718977762662
0.17259276403120213
0.15565391886607308
0.16709464340200664
0.17094404822265813
0.18446217153253422
0.17996998877625234
0.1334945299402927
0.15548920484303527
0.12371203215310826
0.12894454844940664
0.10349226373703678
0.1349035909373497
0.2389033465683556
0.18306621247689808
0.14941700363895646
0.19093052084948278
0.14936237118971837
0.13222321380852364
0.15551845003492654
0.193376452635794
0.07684982189018998
0.15915463843185038
0.18476984822358947
0.19853922053425133
0.1651350751090183
0.16746930774667693
0.14535937674938462
0.1590792187084931
0.19500355656122903
0.1423271717225102
0.16580286580453887
0.15008042812437483
0.15755135696257028
0.14035908156861185
0.17259933004804598
0.24761131783793228
0.1871569681850681
0.13143219313488036
0.21743035941149677
0.14529853605607154
0.20072036723823472
0.19293084557733792
0.2034479332367569
0.1750106138630075
0.15769777003453248
0.18652461687769362
0.18174699409212425
0.15417609772696117
0.1990795721659797
0.14858046557447158
0.1276663065217658
0.2531105773240141
0.17517139403799975
0.06964298797704926
0.18358188294735536
0.11056836441305282
0.17525469776932248
0.16237410093638735
0.2110768477378221
0.17732525632754698
0.1524805125375457
0.1576655647340125
0.19845111564379952
0.1965748107581567
0.1913891334212693
0.23992785776933248
0.17915307301073555
0.15646281286537497
0.16062238870797285
0.24829395365694687
0.1806416666477367
0.18870442946189112
0.15344626783330473
0.1544714179526639
0.15581334521945728
0.11874011120699031
0.13157759795582455
0.16536552181993935
0.14713213312395834
0.13493492376628222
0.1400070768929268
0.13360320196525519
0.12769930099214746
0.12507214015314438
0.15798208953423856
0.15197993318918285
0.1774049647883666
0.1594579178617596
0.12496017264692355
0.0861576556056949
0.13620298003212364
0.14236115152101148
0.12848163729036643
0.1921646544083206
0.13346611826660648
0.13591151449944783
0.1832150284939888
0.1902611864785117
0.1650222403791308
0.18073503036234492
0.1552786130504985
0.17571968565450394
0.1925991886134298
0.1613298483345839
0.12129194125039278
0.017844816977301798
0.19235454101009336
0.12147839781983728
0.20779129958074935
0.18201534557436852
0.13169968698306952
0.15219298384548086
