DS DTIEddyFAToT1cBias
0.1966738781439123
0.18434994721055614
0.16704000214073236
0.2373311946059818
0.13554653987713872
0.17105828840760415
0.1545212768818767
0.1632748717133166
0.16876856429792741
0.1874869426491209
0.17222596813935961
0.13271164495319823
0.1528045716417647
0.12462874554429233
0.12610404064227143
0.11030340648820479
0.13518901088875798
0.2269250554308009
0.1794799692042629
0.147939724438026
0.189402326828328
0.14946104828915632
0.1362027595424287
0.14998791751650092
0.1922294683834709
0.08163494627494294
0.15857234713043517
0.18674583389918495
0.18862691536891327
0.16573387865842779
0.1651025228353661
0.14497208506663287
0.15512635997465282
0.19132952641253598
0.14354226037269255
0.16293493147229995
0.14766105955277506
0.15263395773205446
0.14100028929080963
0.1675653699980913
0.243132878692181
0.17652683218129414
0.1293787446408781
0.20984774867602177
0.14487994860622874
0.19738435812749797
0.19177820402980486
0.19643133078023936
0.17426176529438617
0.1547004753604903
0.18066401323660813
0.1787096541282962
0.14713468124194867
0.19702283152640104
0.1490034358253634
0.1244684212998806
0.24073392911947225
0.17179920201763407
0.07307592282409452
0.17725990595555283
0.11351125269904161
0.17544448897872328
0.1652839587255067
0.20513261667098273
0.17070070937098727
0.15037461789543666
0.1569851011465483
0.1987749465657956
0.19434879371461086
0.18682173946197073
0.2353039122860361
0.17819762150823373
0.1550810663967794
0.16020619282428972
0.22512962226510325
0.17831691325546473
0.18634378928099116
0.15390784175669886
0.15405767958625227
0.15561450837378263
0.1146321600887929
0.13321382319034386
0.17254052557791616
0.1465574536536316
0.138364418792803
0.1402315851791814
0.13127278513582546
0.12796203562461958
0.1273882964252836
0.15335672032345402
0.15650036658079042
0.17481723600774407
0.157150215137998
0.12502513888662944
0.0893415529926924
0.1320949346260442
0.14025498041720874
0.1313100219551067
0.1898370334423691
0.13128854108108445
0.13484005557119175
0.1743093953861343
0.18789003927806322
0.16300546840577215
0.18021686928789682
0.1532583004144401
0.17630328147521832
0.18596710524687202
0.1587286005114163
0.12071502266917603
0.018175777421777766
0.19326085111160077
0.12055040115124585
0.20478825674744505
0.1773031524310523
0.12811767938413943
0.1470828947521317
