DS T1BiasT2BiasToT1cBias
0.19840326246979004
0.2016250540060522
0.13438056570510584
0.12753715258749743
0.14799546283498738
0.1314639650060851
0.15320723658595756
0.17161600025327767
0.15244704239381918
0.12112475886814451
0.16481180157984815
0.24786629172405988
0.14634383861484612
0.15480184530256944
0.1310784457094563
0.12735115720918477
0.18807653916914047
0.13857799107530935
0.1532654649117734
0.18120021225693553
0.15196481494478611
0.20271082751775332
0.20634888026297293
0.06490850875407644
0.252353437490225
0.13718548506647457
0.19187749102150845
0.12927552977168325
0.2268196702976672
0.15009431822062652
0.06552981336700661
0.18353676404920696
0.16421401567256985
0.1521476613455626
0.16116461804623808
0.12051051603765837
0.18632788283608628
0.13018348198970345
0.21458348304248892
0.17493754921068935
0.19627224711675742
0.15464643093949093
0.1918075908206481
0.09091049464244381
0.1694658527893836
0.14357566229204266
0.19751038294124101
0.16021445564467549
0.07276555095850125
0.1882530992761967
0.1291079976327011
0.13450017729691002
0.17634480829540203
0.1738078081306782
0.24439344111675254
0.14797176530668038
0.21412048838130512
0.19519959351452917
0.1020895029638073
0.17907650546826132
0.1243527679133569
0.12694431797435227
0.2927255585734285
0.17386528230388895
0.08027432425164101
0.19663337125138552
0.17827419849934112
0.1258619867001351
0.12286346775434161
0.20939173861270843
0.17571918959987984
0.14005918687314825
0.15177685352782677
0.2069835985716245
0.19491163545041065
0.1677118429675073
0.1695199863586023
0.12681087806964797
0.01398699283195171
0.20841967507858677
0.1777119294713606
0.12443635468576664
0.15153554632988703
0.15273948729624687
0.1752223909812386
0.1246735909044784
0.18056542099477882
0.14619463958162737
0.16341979460963973
0.30536861005595
0.13033444265082542
0.09145134497976291
0.12984033578998697
0.19277398633538465
0.13760416321970023
0.23318047834344996
0.19580863900804135
0.06335685032027245
0.18664430688957317
0.1534333095954117
0.07972224710351802
0.15847727683260857
0.15374091317522973
0.1398258197284052
0.20930162080116368
0.12634292923459628
0.1511204811824079
0.0803973293431484
0.07190179230108343
0.16094641619790903
0.15831084797710807
0.16592256330818003
0.1808713832257116
0.11087697408257462
0.12606820329225116
0.15763109055617996
0.1945230266273638
0.12657366123031472
0.16184189521346448
0.11532297532539518
0.22349925686538674
0.1990566543802312
0.17515085033990133
0.1449074888951248
0.18053914712506103
0.013214224084905005
0.14590406931652786
0.11125965518799519
0.14864364825678028
0.1778881805079379
0.19065583341239048
0.20424411143605387
0.17150193867987645
0.1508516724458051
0.10114729074268863
0.13650859356165437
0.20657737031558593
0.014190550092149621
0.19991575566833844
0.14538882969510006
0.1925843809553589
0.13214433267829576
0.20647614726450175
0.2198540949043169
0.1624372996667392
0.1477527650367337
0.12275377585687021
0.15894945883173237
0.15697673220205208
0.18170901559933136
0.14665655263509259
0.19424731983401622
0.17672885597832383
0.14603274378101488
0.11864002808980492
0.15096031398799956
0.08031598626134576
0.17971234705629777
0.1584032606155677
0.13677738298610634
0.13696064867125904
0.21852720859121702
0.17951268207776871
0.11976662459378928
0.19281107644309115
0.18074991318195618
0.16689210110684252
0.16354423598800327
0.07931405105844619
0.17023102115151115
0.15383364079873185
0.21474596796885906
0.0821352467431411
0.14627488930975416
0.18372155134950033
0.18036304787839674
0.13325554708073628
0.16792664456500167
0.17576246370061951
0.19403757613277212
0.15251198336388583
0.13149479830847433
0.11943975550539841
0.173790471213092
0.11737650048466816
0.16066426223830646
0.12633241149033134
0.15274653683590492
0.1827726065112827
0.14944252276673858
0.21525425917137322
0.17331353451461348
0.18369735460206701
0.16913451288383582
0.1647578959175363
0.13547806825978173
0.1014124064208062
0.18217138856429593
0.12318336089320216
0.1659432328965207
0.17206565337726884
0.19212679807714161
0.19680592027978008
0.17567216981427877
0.13016748115659385
0.13492788970375294
0.19483687225801355
0.12987027854595143
0.16997102479218273
0.1090525533349509
0.16015692372922918
0.1542151865407768
0.20310187093005572
0.23210839706765712
0.18834192064716984
0.19192327444411428
0.22666382658009024
0.11149056784483338
0.15670190397358674
0.18052387819631097
0.1524217671970507
0.20066349495624622
0.19630790855710897
0.15914409804751578
0.15234593034454377
0.13196087676578175
0.1539157571717928
0.13641934978627615
0.17445949426988405
0.18085420263402144
0.18977281399134985
0.16506390887068703
0.14774242932772186
0.1466135749313323
