DS T2 Bias
0.0
0.9132459069019966
0.863940804557163
0.8917228680036893
0.0
0.0
0.9755933969901313
0.8904499334397923
0.0
0.9067520171111008
0.44897480878475565
0.8829529593263172
0.8817781458252377
0.0
0.9603841379365892
0.0
0.0
0.8351174994395684
0.0
0.0
0.0
0.0
0.6143451566701352
0.0
0.0
0.9305507029007054
0.6819311817036013
0.9201679783929396
0.0
0.8250719212397284
0.8863555518052229
0.0
0.0
0.0
0.9354182806789408
0.5759577056343408
0.0
0.0
0.0
0.0
0.8460085412293038
0.638388088826364
0.8005697111799616
0.0
0.7608694685242695
0.9144273500391085
0.9058560282683009
0.8282945743315088
0.0
0.0
0.0
0.0007999743361866137
0.0
0.0
0.0
0.8901049922787074
0.8660890860062317
0.0
0.8491674651890116
0.0
0.0
0.023544591594702097
0.0
0.909121417400262
0.4303940242696201
0.9235564828998727
0.0
0.9048640657221643
0.9632064191138227
0.0
0.0
0.8975041830612643
0.0
0.0
0.8951731831915598
0.7913837996549641
0.0
0.8826537715213686
0.5599499945267098
0.0
0.8704596096824412
0.0
0.030932275204345404
0.0
0.0
0.0
0.525324536735485
0.00020597408048948868
0.0
0.0
0.8571190212582804
0.8666126581478139
0.43299987135352436
0.001938657259292864
0.894465248070918
0.4575872053562829
0.0
0.8716699337157515
0.0
0.7807097405128413
0.9115782151214835
0.0
0.0
0.8964768810518977
0.33649981036400234
0.876610175432566
0.9422014459653278
0.914951594086908
0.9329885080745974
0.0
0.0
0.0
0.9359592788317824
0.0
0.918218763056722
0.8471807722054857
0.7649321043736774
