DS DTIEddyMDToT1cBias
0.04795298227152204
0.0440483041251162
0.045823555838286026
0.056975184720569484
0.039579334875993195
0.0469437905035732
0.037084444281931944
0.045162511754548954
0.04669305891735434
0.05272052448381929
0.047725288233203045
0.04107332717161157
0.043688073356650294
0.04008510375681898
0.03934390140089529
0.031254315063322845
0.037690681284328835
0.0565076702164184
0.05023395140838039
0.04397811989495275
0.050497159624519034
0.04291490091917139
0.04161374857145848
0.045878964201582675
0.052666056403200774
0.028704518979546765
0.047169264626306835
0.04866449617849461
0.048440717708761134
0.04543134272031715
0.04531327998442308
0.040042927087507924
0.045528817166499536
0.052507765181827405
0.04295844670963325
0.04629333383700282
0.044055493181641765
0.04575057287364385
0.04237803612309521
0.044697608532982464
0.05974355987734214
0.05015208678132216
0.03958272244541375
0.05135511563027258
0.03969234363993879
0.04669557965771864
0.05330036896515295
0.05435678423086364
0.04369243805411554
0.04355646001336663
0.04756626384590526
0.0488118316534858
0.04369897996941034
0.05129556803543723
0.042306691363907044
0.03971117071200619
0.0519980048621031
0.047164599603094
0.026948484611291682
0.04611818659056731
0.033387407636448936
0.0437503598437993
0.04536049428751621
0.045487775283109246
0.04768170451835411
0.04113657249905663
0.042640419105384776
0.05468346991527067
0.04693810582490565
0.05208730695111017
0.05233975358322988
0.04766374605190696
0.04961133175718486
0.048691460201854025
0.05336537577916985
0.04922396821938655
0.0487113526959931
0.042460942111081076
0.040727312597177316
0.04100268277089614
0.032441367855157555
0.04074632645681043
0.04526970561255891
0.04362610377798291
0.03869543596041209
0.04118027175963427
0.04175570081566973
0.03618799295858219
0.03644104813498244
0.04480722012722227
0.04303566183487702
0.045901209998193956
0.04362921007036762
0.036965409944736446
0.030366354163275606
0.040679323248698745
0.04526602742134122
0.03576930702228898
0.05227832246616712
0.04177643372209735
0.042690444275199774
0.05128000895574637
0.052325224415153665
0.04981516367842546
0.05272735715066987
0.04638948710728856
0.04815826818521418
0.04772538828406754
0.04214865552109651
0.039980205819905225
0.00708730408388802
0.053363958090496606
0.037226444646899975
0.047712452989572676
0.05005053954287476
0.03577104781851397
0.04289043162637979
