DS ASL
0.0
0.9212957211868678
0.8586752000189851
0.9132031199802152
0.0
0.0
0.9761445843327202
0.9013022284903722
0.0
0.9127728215270533
0.6999405322774306
0.9114129324787318
0.8907612151605185
0.0
0.966936125189333
0.0
0.0
0.671688735437915
0.0
0.0
0.0
0.0
0.7057257656863314
0.0
0.0
0.9433161756154459
0.6351237500873532
0.9202470567692479
0.0
0.9027780784319441
0.898637986977255
0.0
0.0
0.0
0.9125073703264587
0.8104108502231716
0.0
0.0
0.0
0.0
0.9230170851678866
0.6610239631719864
0.8985901320466458
0.0
0.7265982735320857
0.9320161121063933
0.9295580054080229
0.8930447322086081
0.0
0.0
0.0
0.4256004378942739
0.0
0.0
0.0
0.950515629383283
0.870409700708474
0.0
0.817814855160254
0.0
0.0
0.7821740212758775
0.0
0.9244479744147935
0.04518809371046177
0.8995282544810658
0.0
0.8988315250264043
0.9504800655653257
0.0
0.0
0.9471068159281755
0.0
0.0
0.8902811503314648
0.6184206753776565
0.0
0.9152296065639424
0.5459715196989102
0.0
0.8633055220665674
0.0
0.49673384969304546
0.0
0.0
0.0
0.8112070887153355
0.29118373947417964
0.0
0.0
0.8916077929241716
0.8726707276065339
0.6559850736324873
0.1772382208511305
0.9112508592724639
0.6547609635563335
0.0
0.9008341467256273
0.0
0.7947475776701182
0.9174772046256958
0.0
0.0
0.8558303069743609
0.8230445153176523
0.8798202481630498
0.9396692214226823
0.9040311747073512
0.9335712780935821
0.0
0.0
0.0
0.9382601279501528
0.0
0.9215650113366202
0.9224915577459845
0.8025204337450587
