DS T1BiasASL
0.9406876566439566
0.0
0.0
0.0
0.7116182732090511
0.8673519364518057
0.0
0.338505329246986
0.9666158148932577
0.0
0.0
0.0
0.9295914277151136
0.0
0.0
0.0
0.9074511490771096
0.938885645851669
0.8872717150388814
0.8752469305019634
0.0
0.0
0.9281479544636916
0.0009184837350339419
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8669494315224151
0.2829802671069551
0.0
0.0
0.0
0.9235259541366178
0.0
0.0
0.8108947128122138
0.8570142562807413
0.0
0.0
0.5501800007759925
0.9155020374523808
0.0
0.9576963965813962
0.9155080262769606
0.0
0.9601551619502745
0.0
0.9230768955476435
0.0
0.0
0.9315578141085347
0.0
0.0
0.8704604641369775
0.8619841207710864
0.0
0.8258500361987264
0.0
0.9441611022316367
0.9142386707196608
0.0
0.8666788346329892
0.0
0.0
0.7650126687152963
0.8668098246024475
0.8867590448609421
0.7165283875862323
0.3203931604372112
0.9136040993329694
0.0
0.3477664146003563
0.8593016559806145
0.8936587174147386
0.0
0.0
0.0
0.0
0.9203763269939268
0.9049261812288396
0.8470635888167098
0.0
0.0
0.6809417868787158
0.0
0.0
0.8850298836829212
0.0
0.8833777088895364
0.682442768722012
0.9384761229054884
0.8655050930362503
0.8793118636785042
0.0
0.0
0.0
0.0
0.0
0.9677030880468936
0.9166760185542551
0.0
0.8808000023891038
0.9340998855179723
0.9441056144240741
0.0
0.23232763565963233
0.7250531550995444
0.7484639310180956
0.0
0.0
0.9287384166449905
0.0
0.8977181168550319
0.8806512572400739
0.0
0.9114022675758546
0.0
0.8832482364911829
0.0
0.45618673652195324
0.0
0.9441847733342416
0.16642913122543673
0.0
0.9221529048875993
0.8459720365476195
0.816117803240112
0.0
0.7567527730181263
0.0
0.0
0.918264561111111
0.0
0.0
0.0
0.0
0.7508096139218919
0.8847318969674934
0.8858349462569157
0.0
0.8829875078648909
0.0
0.9392592127021993
0.8692559034839173
0.8702897165638247
0.00299631218511365
0.7750685848035057
0.9094166679361331
0.0
0.0
0.0
0.7227472284136498
0.0
0.0
0.5465146027034277
0.9084224620935306
0.0
0.8981255828126923
0.9203409385129155
0.0
0.9137972384260293
0.8659241241698273
0.7942156345772692
0.9164104166794893
0.0
0.9231954004382149
0.7183245795435955
0.9024779913508454
0.0
5.3576025434357317e-17
0.8746327298863595
0.0
0.7639903845703776
0.4343239950136173
0.8037346788220828
0.6897526933921744
0.0
0.8470696551905388
0.0
0.0
0.9261558626294755
0.0
0.8443887680580909
0.0
0.7810102388520204
0.0
0.0
0.6879388683370374
0.9327591480752245
0.8837137248238928
0.9490831739375412
0.9217080070861083
0.8954822320190983
0.0
0.45884862799656584
0.0
0.8758362999063176
0.0
0.9183277703894387
0.03993911744454098
0.7949787695078456
0.0
0.9027845323393688
0.05452049612884114
0.8194817396694674
0.9612464369796686
0.0
0.0
0.6775789265552913
0.8724045599330856
0.0
0.0
0.8696855671568473
0.8945099755755385
0.8578044843486525
0.0
0.0
0.0
0.0
0.9007527506339018
0.0
2.8235009272004416e-18
0.0
0.90634565494016
0.8442186730065188
0.0
0.0
0.9292667566512438
0.0
0.0
