DS SWI Bias
0.0
0.9057653424556462
0.854478599405695
0.9037464470859191
0.0
0.0
0.9796806212082132
0.893260916807426
0.0
0.902491994830443
0.6458196441766432
0.8942987319274198
0.8683076689075927
0.0
0.9347740399297286
0.0
0.0
0.7263720841587771
0.0
0.0
0.0
0.0
0.5158364002302228
0.0
0.0
0.9396431620893441
0.5671105081603104
0.8951999165161815
0.0
0.8510899261934363
0.88096572994695
0.0
0.0
0.0
0.903666571018192
0.5244003860670132
0.0
0.0
0.0
0.0
0.8613268684984762
0.6595555563734038
0.8495495095972377
0.0
0.2439033376076076
0.9152306185799076
0.9038248118701865
0.8358065201698754
0.0
0.0
0.0
0.3265961220055361
0.0
0.0
0.0
0.9292346665700822
0.8438465906408595
0.0
0.8135279664636926
0.0
0.0
0.5570819699751421
0.0
0.9279056578146546
0.00024040675290488026
0.9105251496239473
0.0
0.9075969677420356
0.8361144626085607
0.0
0.0
0.9145662926254096
0.0
0.0
0.7255993143337269
0.7467262507816135
0.0
0.8391357904761383
1.5355683613889004e-06
0.0
0.8421560371725394
0.0
0.4120858841270594
0.0
0.0
0.0
0.7121993990918597
0.34089289028974784
0.0
0.0
0.902541778830412
0.869751210183578
0.7512149099050652
0.0706441303594316
0.6611750424334343
0.5836272732489571
0.0
0.7433901341609869
0.0
0.7883928013814836
0.9126906167302276
0.0
0.0
0.061747272091754894
0.5365550864721498
0.8713956636056228
0.9345661897514813
0.8896543086091421
0.926033496325338
0.0
0.0
0.0
0.9320614374341066
0.0
0.9215973424965562
0.8190062387432441
0.6119837680650195
