DS DTI Eddy FA
0.0
0.909924569211904
0.8725131164869844
0.9157014910583009
0.0
0.0
0.971910008982318
0.8941186463562467
0.0
0.8960529835474713
0.6369269761543069
0.8634105575497197
0.8786322426927767
0.0
0.9578442166736105
0.0
0.0
0.8292945771385233
0.0
0.0
0.0
0.0
0.6523032340927525
0.0
0.0
0.9450623014894266
0.6627166177549206
0.9131930606756969
0.0
0.8871215601042632
0.8687648973273666
0.0
0.0
0.0
0.8851882962165459
0.8244993027421682
0.0
0.0
0.0
0.0
0.8947321606507953
1.2799741443613751e-05
0.8880498614185791
0.0
0.5475095717422407
0.8778629989766988
0.9036293604396559
0.8716280962122362
0.0
0.0
0.0
0.07598334945229424
0.0
0.0
0.0
0.9193597473773912
0.8110538270321723
0.0
0.85740883517677
0.0
0.0
0.7401133483001374
0.0
0.9098370880649581
0.4498905913875069
0.873567063384065
0.0
0.9257613179235278
0.9508992369159759
0.0
0.0
0.9049759186340973
0.0
0.0
0.8409343920479372
0.8235405056144602
0.0
0.7676575600869975
3.9664697029802306e-10
0.0
0.8275758052584042
0.0
1.582141387532555e-09
0.0
0.0
0.0
3.4424127389827785e-08
8.61541467375939e-08
0.0
0.0
0.882828112621738
0.8383322612856882
0.47130332757924065
0.13283712906125728
0.8893062331100697
0.25204900245607137
0.0
0.8896897344955403
0.0
0.7727060438528647
0.9039767447071843
0.0
0.0
0.8446585612962205
0.8411261731270888
0.881189218076421
0.9290527813445468
0.8869753332804393
0.9288836358365091
0.0
0.0
0.0
0.9286541811029234
0.0
0.9275940829936395
0.3249853129164457
0.17935092319219728
