DS T1 Bias
0.0
0.881668805055999
0.8587185095356319
0.9173604711969716
0.0
0.0
0.9795628347017834
0.8930961145029283
0.0
0.8771700698750867
1.4686012140623615e-05
0.8807380323295138
0.7386759846894506
0.0
0.9664294219741577
0.0
0.0
0.827242719170215
0.0
0.0
0.0
0.0
0.6457279248740915
0.0
0.0
0.9315786025278824
0.6974523747774971
0.9339773842001042
0.0
0.8897753182836438
0.8781271701228363
0.0
0.0
0.0
0.9220983061747333
0.7707521122162319
0.0
0.0
0.0
0.0
0.9002744158382107
0.7663991205069381
0.8882240321045064
0.0
0.6189797712989789
0.9241543847090747
0.9140060466651179
0.8514491939705412
0.0
0.0
0.0
0.011699621157364514
0.0
0.0
0.0
0.9455310129145545
0.8502852610076526
0.0
0.8196051069416913
0.0
0.0
0.6499394768271872
0.0
0.9084424963269685
0.6270201488849233
0.9069267092938619
0.0
0.8583286509749907
0.9540387294020531
0.0
0.0
0.8906419364299598
0.0
0.0
0.8894520054647768
0.8585036627568283
0.0
0.9135048352848875
4.762980835598389e-11
0.0
0.8570832546073353
0.0
0.00016626330618363464
0.0
0.0
0.0
0.8036398923356639
0.43701359889291663
0.0
0.0
0.8923037865644302
0.6690872876745529
0.7313793724794432
0.18139353079383225
0.8925166004294479
0.6963154716809505
0.0
0.8828764469228618
0.0
0.7833099963421778
0.9129589540737889
0.0
0.0
0.9248770758887155
0.7800014893219167
0.8754632943197007
0.9377486935386049
0.9047028422004305
0.929938368776288
0.0
0.0
0.0
0.9369876264319834
0.0
0.9160887870616071
0.916764089012229
0.7493199145177357
