DS T1c Bias
0.0
0.9752764090479791
0.9397417296760368
0.9691001176471695
0.0
0.0
0.9876787450926701
0.9049416041765034
0.0
0.9522819175361021
0.9087659793839885
0.9525399076713849
0.9466462396189601
0.0
0.9811726612854383
0.0
0.0
0.9097548943927608
0.0
0.0
0.0
0.0
0.7405841623886482
0.0
0.0
0.9702339763394826
0.8717934268964581
0.9741106017649419
0.0
0.9494127394396185
0.930854836693916
0.0
0.0
0.0
0.9533425011158448
0.8968170212198011
0.0
0.0
0.0
0.0
0.9522697635955947
0.033985784531956734
0.9460122642994333
0.0
0.908221323067064
0.968784778488336
0.9217500426877445
0.9408734018673405
0.0
0.0
0.0
1.05818028416191e-09
0.0
0.0
0.0
0.9665636981856279
0.9091796709354665
0.0
0.8523064020047643
0.0
0.0
0.315272781161305
0.0
0.9683502606594643
0.9256576966538325
0.6973232812456941
0.0
0.9552127681944286
0.9780899250913034
0.0
0.0
0.9524960891905184
0.0
0.0
0.952204867082508
0.8594455127551284
0.0
0.917502260444792
0.3299390090627345
0.0
0.94087137277692
0.0
4.166310991824852e-05
0.0
0.0
0.0
0.888534994127768
0.9470622781608377
0.0
0.0
0.9471052515228822
0.8969791931657559
0.8329534560676032
0.00016979066960141323
0.95861610688943
0.76035813326633
0.0
0.9530635987324595
0.0
0.8704636571282137
0.9645051640854532
0.0
0.0
0.8946312608652677
0.8573913053440123
0.9234384848488103
0.9724212699664373
0.9616533221725481
0.9688064537100678
0.0
0.0
0.0
0.9612814457084414
0.0
0.9468650848133983
0.9717427644669492
0.9227605645511696
