DS T2BiasToT1cBias
0.20282518384262568
0.18809427423047168
0.1699489917847168
0.24497087267822917
0.13687768493605904
0.17569675946684407
0.15656617756832583
0.16878909792364327
0.17146585911836212
0.18689941508459834
0.17564705828990912
0.13279350200110457
0.15092758719917115
0.1262348878584461
0.12901377950634216
0.10258972754298405
0.13450920523062598
0.23649934295745015
0.18400497005454938
0.14832703101522193
0.19324861115829148
0.14832137573302936
0.1378942792166325
0.15080502533781487
0.19347427122558822
0.07793366786740075
0.16113109337780251
0.18544555050908682
0.19448059273691015
0.1683766676703789
0.16793916429888778
0.1471897348673202
0.15922391592533827
0.1919300920607989
0.13978761746503382
0.16858217488499558
0.1517819918662363
0.15225616481856186
0.14642880783057255
0.17068084203447537
0.25915004339032854
0.1875951757757678
0.13451468114123516
0.2204976279079839
0.15047213505084253
0.2056287521984752
0.1978163324838438
0.2045964213745503
0.18046614498504868
0.16087288475172293
0.1851878208842039
0.1818717068473859
0.15073147215439342
0.20122931911299938
0.15734348191993663
0.12789245491137458
0.24184394056252506
0.18188891584772024
0.06961616960232742
0.1835648074059768
0.11208373144462856
0.17807890259406065
0.1678619178856551
0.21203593054520337
0.1834574193103274
0.15165990611385632
0.15896839600570498
0.1999036135218594
0.19377547550297267
0.1930127628890601
0.23965780140048343
0.18247574304766748
0.15732944540476085
0.16279542551827672
0.23593095214876147
0.18709213007877695
0.18719590509572118
0.15888202342010532
0.15882297663338488
0.1547501628360796
0.1164907589489599
0.13451867154006392
0.16971954236589615
0.14563285438099632
0.13829731723880762
0.14274362141359065
0.12976477941374057
0.13019742341485024
0.1305216800807073
0.15648928801181963
0.15555020880695983
0.1804459316199942
0.16092089805684412
0.1250345607986842
0.08482978896421771
0.13723887443732277
0.14332959913028598
0.12678150369173485
0.19237037869146173
0.132974735956903
0.13777170530019592
0.18160221777704083
0.1931563018402839
0.16424079560079552
0.1816478680306021
0.15565170929917632
0.17735233862712527
0.1893819471189713
0.16206570405721477
0.12501063588583808
0.014316622741035175
0.19253434692781407
0.12216341308190806
0.20773336603991494
0.18444997370734317
0.13192462507149383
0.15359421589930575
