DS T1BiasASLT2Bias
0.7625637985331349
0.0
0.0
0.0
0.0
0.0
0.9376018031476818
0.8020449942292567
0.0
0.0
0.5912207855480973
0.0
0.0
0.7259262276215765
0.0
0.03252317528115499
0.45460184464924136
0.0
0.8939728460908484
0.9511469943500361
0.9015286554839541
0.0
0.7750801472286282
0.0
0.7695061220740553
0.0
0.5124480066555603
0.8502496408161838
0.5698505714277738
0.8573730047717443
0.9399262815043072
0.0
0.0
0.0
0.6943983138594376
0.2937766279246627
0.0
0.0
0.8275428423612328
0.0
1.1047579830592478e-05
0.9370516548119705
0.0
0.0
0.0
1.2837247966172177e-05
0.911208018694294
0.0
0.0
0.0
0.0
0.0
0.9755023894341733
0.0
0.9219386116827952
0.6403973982016058
0.0
0.8670028804997747
0.857378204672926
0.7233077355420048
0.9114656152928313
0.0
0.8848906629449786
0.8756405247587499
0.8863386433883121
3.0213729294630915e-06
0.7515519076168582
0.9015501124598339
0.33937406811787885
0.0
0.8857418640070739
0.43993484988030895
0.7432730994541461
0.8497813131377832
0.0
0.0
0.8804600373252846
0.8029849879790601
0.9181362255440759
0.8849792976325204
0.9393585417358267
0.0
0.8694514299900339
0.5204787001284982
0.8006908197658089
0.7402000618664515
0.0
0.7886489591106997
0.0
0.9309574346790827
0.0
0.0
0.0
0.7251424019594115
0.0
0.0
0.9410822141165149
0.8883825487583363
0.25544041176195403
0.917326231659827
0.0
0.8713267478073029
0.0
0.0
0.0
0.9568421536367319
0.734258809343738
0.5160740703293446
0.8820488409427009
0.7733250941033141
0.0
0.932776311715037
0.7572628935416293
0.9037291442694918
0.0
0.0
0.9211183111286799
0.0
0.8879284253226524
0.7908744336890445
0.0
0.9149814035230365
0.8769425612087919
0.8664595738695575
0.9067874877987357
0.0
0.0
2.8552408472836593e-07
0.0
0.0
0.8563430240884915
0.0
0.9071669906931504
0.8687315624411651
0.8420918333650269
0.673570653252889
0.0
0.7552927573277659
0.8809163185347794
0.6556826762475482
0.35035088487547106
0.9087861575144767
0.0
0.000857446957889217
0.8644081846887164
0.0
0.0
0.0
0.0
0.0
0.0
0.838102428110099
0.0
0.0
0.8434739967710673
0.885354598099199
0.0
0.0
0.12231183903117669
7.557577264057686e-11
0.8249404199337277
0.848877073020403
0.0
0.0
0.0
0.7966282018773313
0.0
0.0
0.6259934684888634
0.0
0.0
0.9500389933509643
0.9568848481366262
0.1346403934849163
0.0
0.0
0.0
0.0
0.0
0.9097507445660812
0.868710416663302
0.9008135139003116
0.501266977332393
0.0
0.8224136673761671
0.0
0.6555829024299916
0.6129009741945585
0.9212794411292536
0.0
0.0
0.0
0.4333437605861075
0.2583283446576898
0.0
0.6842193212396068
0.0
0.0
0.0
0.8504154782745822
0.0
0.8049942312264281
0.06432888151799639
0.9323209533430186
0.0
0.0
0.8590451553155217
0.9018597847482748
0.0
0.8014845287726694
0.8368706294327934
0.0
0.0
0.0
0.872852322552652
0.9531535652486121
0.38324179818084986
0.0
0.9146587358392567
0.0
0.7757096795113877
0.0
0.137750810551953
0.0
0.0
0.0
0.833593497413735
0.0
0.9531666850088892
0.8808403834876072
0.0
0.0
2.1090275120470615e-05
0.0
0.0
0.0
0.0
0.8979603027302572
0.8177773665285036
0.0
0.9279261565409412
0.0
0.7427257380151596
0.0
0.8400451573384675
0.870333163806839
0.5895030057593303
0.0
0.7406893031465802
0.0
6.274782554245973e-09
0.0
0.8493188228429384
0.9276118932987594
0.8818953799141803
0.7178173960836391
0.2938067301757518
0.0
0.0
0.0
0.844007753803137
0.7697648265358592
0.804192237776453
0.0
0.0
0.8236542366665585
0.0
0.0
0.8323487373511947
0.8940607316450112
0.0
0.0
0.8771624986150295
0.0
0.0
0.0
0.536081677118383
0.7520784279808402
0.8823370009026751
0.9508211297839678
0.761202020065474
0.051004831506100703
0.9238818209201685
0.2418580154198757
0.861516675891541
0.7893017068397067
0.9081849328261956
0.0
0.8450284504329453
0.7296445130217196
0.0
0.9052120811399467
0.0
0.0
0.9059839182740865
0.0
0.0
0.8121775085863525
0.0
0.0
0.015398863242681173
0.8934011979338486
0.0
0.8343593754168795
0.13530821674294638
0.0
0.0
0.0
0.0
0.0
0.9105491113615928
0.0
0.6251233983516438
0.8068668650971498
0.0
0.6076130092138812
0.0
0.0
0.0
0.675264832936042
0.0
0.0
0.9226648541823099
0.0
0.0
0.0
0.8293715308697882
0.9254884463695604
0.9462906209913517
0.0
0.0
0.0
0.9380096046132839
0.9191094292269335
0.0
0.0
0.0
0.5526925940551821
0.0
0.0
0.7611657313339855
0.7879817283274428
0.0
0.0
0.8865627047211325
0.0
0.6636305932092339
0.8451346386104057
0.7556189140245204
0.0
0.0
