DS SWIBiasToT1cBias
0.20227943973913853
0.1898579963060321
0.16523399825521418
0.24594492062670273
0.1378407425303211
0.17673913808142122
0.15805056582873317
0.16880198158963447
0.16855845875251144
0.19037156830392124
0.18461375213693262
0.13043561393392247
0.14863168097576715
0.12432060721583062
0.12766696159335955
0.10586167666715576
0.129590018599496
0.23115461680718602
0.18547114500943038
0.14847445785262958
0.19117732847324873
0.14796475873193332
0.13843148820090184
0.14975727643091175
0.19398944984834282
0.07697439421944946
0.15905515346023935
0.1838768082340711
0.19885273258352185
0.1641769481241961
0.16676957626359687
0.14624424405549938
0.1565800253022726
0.1928330944048547
0.14044065351694404
0.16720136028896462
0.14813950815158053
0.15358715089619873
0.14113470677809528
0.16797483272646524
0.25116842798018246
0.18767235064070611
0.13381950057598802
0.2205631404093693
0.1459912511390065
0.20688148364000025
0.19641364863221214
0.20586612310421074
0.1800228016644606
0.15978077619115846
0.18661794570529813
0.18199363144465838
0.14985282580217893
0.20180933245761062
0.15677752531171749
0.12592681606202005
0.25002960273286373
0.17584551682724192
0.07047159998214267
0.18605985079438242
0.10767258497646405
0.17916352971385657
0.16944661997988647
0.212825105355305
0.18469359602835667
0.15075430942876855
0.15865354519733313
0.20190004471139023
0.1929363423250305
0.1948570769472528
0.2446782536438052
0.18494777623239061
0.15314861115983266
0.16100119133823879
0.23991459211287494
0.18670527858325636
0.19212343784684976
0.16113358988689758
0.15883694219568856
0.1550783225531538
0.11498447252577494
0.1356426560298419
0.17140875302020703
0.14767149361871088
0.13927313371156186
0.14202434320511031
0.12695247369561324
0.12374735492658205
0.12856494781783995
0.1559474355402025
0.1544239468264142
0.17965310986293073
0.1625717191247929
0.12576441111493944
0.0863337232951421
0.13789873742059378
0.143886528629265
0.12718841971702738
0.19700707241686877
0.13260959992842597
0.13466890140768434
0.1817987384801775
0.19689855436723402
0.16325870440202367
0.17962864559665992
0.156439305698494
0.17902928125014025
0.19024954698479554
0.16189079906405202
0.12375587704180034
0.016520383022306514
0.19725812988004687
0.12249523101621124
0.21374774061832993
0.1861241585739907
0.13745506922745662
0.1530110959056413
