DS ASLToT1cBias
0.1993898629134538
0.18838465121859627
0.16423508627493896
0.24539416747240822
0.1345834430597254
0.1717260034153458
0.15630592699826207
0.16360439945251695
0.17013709401026095
0.18881532262623932
0.18733760515272102
0.12764666049980364
0.14254141061867612
0.11907093789412392
0.12261853083914798
0.09915166574642104
0.1280138619036302
0.24034606457828417
0.1836253017443347
0.14544115656333256
0.18983887579679606
0.14641444285925934
0.13467236636246016
0.14781544362386184
0.1968235876605822
0.07802921461122336
0.15485615650175577
0.18659496636903208
0.1951523604634438
0.1637663017791887
0.16286998859669263
0.14322636564079885
0.15815917326146828
0.19459586047676922
0.1401637115133961
0.16446448603540148
0.1459724231597572
0.1509528908598447
0.13835749803384648
0.1686344212234401
0.2583925728823075
0.18545154787121026
0.13024138043642647
0.2196131080634641
0.14340584744708576
0.20410430337011953
0.19575950112476118
0.20706793812370364
0.1755323268657369
0.15335410979578634
0.19055887513730488
0.17910978090667787
0.1455534586003123
0.2038570954405154
0.15421778096139963
0.12332144182776787
0.25026255529053437
0.17756479991153334
0.0672735046090475
0.18019933385555123
0.10773870513203997
0.1751316856335083
0.16702469244819862
0.21370714515801104
0.1774007071073598
0.14823156495364317
0.153802179352469
0.20062906307729572
0.1958871287992673
0.19345138047491656
0.24619448511673708
0.18132397457742583
0.15130491934335405
0.1582929310230135
0.24853683258546713
0.1823331177871595
0.18900955816950346
0.1545724219912726
0.15478757335288004
0.15479525499007354
0.10952872989752743
0.13265856733759812
0.1715286943947086
0.1464877996194163
0.13717448621311223
0.13736661123547156
0.12609239837328953
0.11626979499579312
0.12286095538692296
0.1554432492135507
0.1509674805163405
0.17699942558015394
0.15898795795301424
0.11960271550605014
0.07599580976978787
0.13131021820557345
0.1381545590161054
0.12459293151173288
0.19414703800154035
0.12937778056740604
0.13422873872703942
0.18215208774719138
0.1949388634860485
0.167661530075575
0.18050343298438648
0.15036291221990786
0.17818795033098836
0.18868905114965798
0.15943000564479348
0.11417427584231343
0.013490665087004644
0.1961458114470594
0.11934421914668597
0.21359979254719896
0.18141528491848416
0.12457080998428285
0.1541692678286656
